pl_name,pl_name,t0,period,rstar,rp_rstar,a_rstar,a_rp,b,half_duration,rho_star,T_s,mstar,mass
Kepler-494 b,Kepler-494 b,2454965.469125,8.02511821,1.26,0.05225,13.721099457073038,264.1098397871042,0.7745,0.11081041666666666,0.49096000000000006,6007.0,1.1,0.127
Kepler-495 b,Kepler-495 b,2454965.443088,3.41303622,0.83,0.058339999999999996,11.062497647147453,191.32818858665067,0.046,0.05432354166666667,1.90183,5346.0,0.86,0.0749
Kepler-496 b,Kepler-496 b,2454971.1088900003,8.30864937,0.82,0.026369999999999998,19.588904912914526,755.1239097655196,0.0993,0.06710416666666666,2.23847,5293.0,0.86,0.0189
Kepler-497 b,Kepler-497 b,2454967.9342569998,3.57320367,1.11,0.05049,8.853125688418041,177.41706899312368,0.26,0.060077083333333337,1.4357600000000001,5834.0,1.09,0.0957
Kepler-498 b,Kepler-498 b,2454965.1850900003,9.61375356,0.96,0.028569999999999998,20.092067045466795,695.1789996596356,0.07,0.09855208333333333,0.46378,5744.0,0.98,0.0297
Kepler-499 b,Kepler-499 b,2454966.817942,5.63252845,0.83,0.023969999999999998,15.492678203733433,645.0114429831671,0.455,0.04485416666666667,3.7139300000000004,5312.0,0.87,0.0168
Kepler-5 b,Kepler-5 b,2454955.90144,3.5484657,1.79,0.07996,6.4629776397069625,78.94610638434698,0.0968,0.09518833333333333,0.39897,6297.0,1.37,2.111
Kepler-50 b,Kepler-50 b,2454974.376,7.81254,1.58,0.010740000000000001,10.479415181412763,1053.0942941922474,0.74,0.07916666666666666,0.441,6225.0,1.24,0.0112
Kepler-50 c,Kepler-50 c,2454969.958,9.37647,1.58,0.013619999999999998,11.84037819198585,938.3945742397246,0.94,0.042916666666666665,0.441,6225.0,1.24,0.0168
Kepler-500 b,Kepler-500 b,2454967.786614,8.5083244,1.03,0.02324,16.82678810392829,733.2890015313358,0.72,0.07298541666666666,1.7906799999999998,5813.0,1.02,0.0226
Kepler-501 b,Kepler-501 b,2454971.556194,5.64067757,1.04,0.03808,12.963957846676285,341.66798138581066,0.76,0.060450000000000004,2.3125299999999998,5904.0,1.03,0.0537
Kepler-502 b,Kepler-502 b,2454971.615466,4.28686431,1.22,0.03614,9.429688793749426,262.7920049116103,0.8303,0.09214791666666666,0.211,6125.0,1.15,0.0641
Kepler-504 b,Kepler-504 b,2455008.757209,9.54927542,0.33,0.04512,42.09417350399205,951.9456177919642,0.0309,0.03692083333333333,7.93023,3519.0,0.33,0.00993
Kepler-505 b,Kepler-505 b,2455022.823547,27.52197994,0.53,0.04501,58.62669149885684,1303.310300221076,0.1244,0.0848,3.26885,3931.0,0.55,0.0229
Kepler-506 b,Kepler-506 b,2455005.6626029997,6.8834055,1.19,0.0206,13.552446785958884,643.1901759557186,0.0225,0.04302291666666667,0.8723799999999999,6236.0,1.19,0.0249
Kepler-507 b,Kepler-507 b,2455002.74358,3.56809693,1.32,0.0092,7.705318911527957,853.2398228436942,0.816,0.06761458333333333,0.64445,6113.0,1.16,0.00705
Kepler-508 b,Kepler-508 b,2455004.50636,25.30889748,1.25,0.012209999999999999,30.328135235774038,2526.7799485956475,0.7101,0.11839374999999999,0.9526,6025.0,1.16,0.0105
Kepler-509 b,Kepler-509 b,2455043.399304,41.74600392,1.2,0.01871,42.71972159321547,2247.0940095659917,0.0211,0.09595416666666667,0.84757,6060.0,1.1,0.0213
Kepler-51 b,Kepler-51 b,2455714.5977,45.154,0.94,0.07414,57.50966376125073,831.0545444424498,0.251,0.12077083333333333,2.16,6018.0,1.04,0.007
Kepler-51 c,Kepler-51 c,2455725.509,85.312,0.94,0.094,87.84292316754288,1000.6533287894895,1.017,0.05716875,2.16,6018.0,1.04,0.013
Kepler-51 d,Kepler-51 d,2455695.9323,130.194,0.94,0.10141,116.4376247194774,1231.316332840022,0.25,0.1761125,2.16,6018.0,1.04,0.024
Kepler-510 b,Kepler-510 b,2455022.04399,19.55659418,1.41,0.01647,20.43568004244921,1274.5300601847377,0.713,0.16844791666666664,0.16971,5746.0,0.91,0.021
Kepler-511 b,Kepler-511 b,2455236.672788,296.637865,1.2,0.04844,153.90926542119448,3169.7682370210805,0.423,0.33798124999999996,0.64141,5770.0,1.0,0.104
Kepler-512 b,Kepler-512 b,2455026.03913,34.43587975,1.3,0.01881,36.29081150316781,1912.9047557523922,0.811,0.1213875,1.54311,5997.0,1.17,0.0242
Kepler-513 b,Kepler-513 b,2455011.48474,28.86235584,1.06,0.01929,36.291747782510356,1909.9510397788192,0.72,0.10842083333333333,1.26216,5849.0,1.02,0.0172
Kepler-514 b,Kepler-514 b,2455005.27893,5.65179605,1.44,0.010759999999999999,10.094565085645153,924.5347310051419,0.815,0.06101875,0.58348,6106.0,1.28,0.0113
Kepler-515 b,Kepler-515 b,2455011.30562,19.96371318,0.83,0.016030000000000003,34.53468235046265,2145.629652409737,0.918,0.051718749999999994,1.64935,5293.0,0.9,0.00859
Kepler-516 b,Kepler-516 b,2455007.0009790002,24.85462415,2.02,0.0261,21.20515119285796,814.1179652159507,0.6578,0.18663958333333333,0.18673,7099.0,1.62,0.0878
Kepler-517 b,Kepler-517 b,2455006.3705189996,60.92832271,0.98,0.02475,63.56613826301801,2547.061923235108,0.789,0.13179583333333333,2.11091,5690.0,0.95,0.0239
Kepler-518 b,Kepler-518 b,2455007.9097990002,8.51203588,0.88,0.022,19.792732510584496,901.5610381268668,0.852,0.045658333333333335,2.1236099999999998,5842.0,0.96,0.016
Kepler-519 b,Kepler-519 b,2455011.364426,24.3078946,0.8,0.0237,42.84515701735661,1783.6706900214854,0.0881,0.05412708333333333,2.35108,5260.0,0.89,0.0159
Kepler-52 b,Kepler-52 b,2455009.37692,7.8773565,0.52,0.03698,26.34143906964209,712.7968817714469,0.041,0.05046458333333333,8.09685,4075.0,0.54,8.7
Kepler-52 c,Kepler-52 c,2455005.72549,16.3850021,0.52,0.03225,42.91959122508873,1324.2794179216542,0.0953,0.06510833333333332,5.69801,4075.0,0.54,10.41
Kepler-52 d,Kepler-52 d,2454984.60115,36.445171,0.56,0.030510000000000002,69.88545059292797,2188.7194891832605,0.76,0.08652083333333332,5.52885,4263.0,0.58,0.014
Kepler-520 b,Kepler-520 b,2455009.26985,19.67416124,1.09,0.013930000000000001,28.407917813356747,2035.957659673885,0.85,0.07496875,1.83122,6112.0,1.1,0.0107
Kepler-520 c,Kepler-520 c,2454964.53958,5.21104261,1.09,0.00933,11.718266098009659,1308.3706855062178,0.66,0.06877291666666666,1.25197,6112.0,1.1,0.0039
Kepler-521 b,Kepler-521 b,2455039.35915,22.20813214,1.46,0.019969999999999998,25.023262498921948,1251.8232233967083,0.757,0.1525520833333333,0.48567,6406.0,1.34,0.0322
Kepler-522 b,Kepler-522 b,2455007.833446,38.58422849,1.98,0.0323,27.704395409877122,866.5581512609984,0.905,0.21600624999999998,0.32134,6392.0,1.54,0.12
Kepler-523 b,Kepler-523 b,2455002.875149,5.83598311,0.86,0.02111,15.152265853064172,724.6070261144105,0.129,0.04291874999999999,2.36312,5515.0,0.93,0.0142
Kepler-524 b,Kepler-524 b,2455007.52833,7.97419807,1.1,0.0158,15.462766830491198,973.633542903196,0.7963,0.11167708333333333,0.45853,6014.0,1.09,0.0136
Kepler-524 c,Kepler-524 c,2454965.0974,1.88897906,1.1,0.00755,5.923158469834175,737.2455207559409,0.834,0.06762499999999999,0.3953,6014.0,1.09,0.00264
Kepler-525 b,Kepler-525 b,2455003.83222,18.68404933,1.15,0.02094,26.103033853572565,1243.041194296401,0.878,0.14389583333333333,0.1601,5573.0,0.95,0.0233
Kepler-526 b,Kepler-526 b,2455005.0888,5.45849832,1.14,0.01583,12.071980669223729,752.3638792302996,0.7022,0.08405416666666667,0.40778000000000003,5894.0,1.15,0.0145
Kepler-527 b,Kepler-527 b,2455002.8621,13.28535633,1.45,0.018080000000000002,17.484338726591428,975.1271518220674,0.731,0.12875208333333332,0.49083999999999994,6388.0,1.28,0.0266
Kepler-528 b,Kepler-528 b,2455010.7233599997,19.78297415,1.06,0.01789,28.583047862245433,1585.1341199489045,0.746,0.11387708333333332,1.06272,5807.0,1.01,0.0157
Kepler-529 b,Kepler-529 b,2455003.1390259997,1.98035766,1.14,0.01548,5.828503166859582,389.50977113540046,0.766,0.05069166666666666,1.10938,6087.0,1.07,0.013
Kepler-529 c,Kepler-529 c,2454971.32478,12.8345022,1.14,0.01621,20.27715503033673,1263.736203394644,0.902,0.06805416666666667,0.08653,6087.0,1.07,0.0147
Kepler-53 b,Kepler-53 b,2455007.7760799997,18.6489525,0.89,0.029869999999999997,33.583673750793395,1127.3611373495687,0.76,0.09336458333333332,1.97596,5858.0,0.98,18.41
Kepler-53 c,Kepler-53 c,2454996.84816,38.5583038,0.89,0.03277,54.48286640866123,1667.3549993609206,0.833,0.10450416666666668,0.29825999999999997,5858.0,0.98,15.74
Kepler-53 d,Kepler-53 d,2454971.7852,9.751962,0.96,0.01987,20.38325642293733,1007.5057966081675,0.81,0.08729166666666667,0.044,6085.0,0.98,0.0162
Kepler-530 b,Kepler-530 b,2455004.334643,39.30941904,0.89,0.0312,53.44394700485971,1720.682762271267,0.028,0.12048333333333333,1.8866,5697.0,0.97,0.0293
Kepler-531 b,Kepler-531 b,2455006.194425,29.88485741,0.75,0.0339,48.56859622745436,1429.320723488349,0.71,0.09501666666666667,2.37735,4893.0,0.78,0.0256
Kepler-532 b,Kepler-532 b,2455003.7858849997,12.92491623,0.79,0.02976,27.545891333999265,924.7258443574596,0.5981,0.054635416666666665,2.50395,5192.0,0.87,0.0224
Kepler-533 b,Kepler-533 b,2455020.363548,28.51120525,0.72,0.04318,49.27820234116717,1143.2598889173169,0.65,0.09538333333333333,1.02209,4758.0,0.78,0.0357
Kepler-534 b,Kepler-534 b,2455004.52201,15.95994513,0.98,0.02126,27.91029612376904,1330.8376568734964,0.0814,0.09094375,1.7083,5884.0,1.05,0.0178
Kepler-535 b,Kepler-535 b,2455005.900713,4.90332155,1.27,0.01696,10.05740948569333,589.0768489246004,0.72,0.05978958333333333,0.61988,6123.0,1.18,0.0194
Kepler-536 b,Kepler-536 b,2455003.525764,1.8270823,0.89,0.03199,6.6684129174237246,208.49578440222342,0.63,0.040763749999999994,2.2739599999999998,5524.0,0.92,0.0308
Kepler-537 b,Kepler-537 b,2455004.27746,3.24755522,0.99,0.01312,9.600425535998188,734.0399375288079,0.78,0.051741666666666665,1.46831,5763.0,1.07,0.00809
Kepler-538 b,Kepler-538 b,2455044.6789,81.73778,0.87,0.02329,115.40059020986055,4934.312480101608,0.41,0.13791666666666666,1.902,5547.0,0.89,0.03335
Kepler-539 b,Kepler-539 b,2455588.871,125.63243,0.95,0.08166,112.90319920891493,1397.2490028215589,0.0167,0.19372916666666665,1.713,5820.0,1.05,0.97
Kepler-54 b,Kepler-54 b,2455003.20573,8.0109434,0.5,0.038419999999999996,26.620980872013796,692.655054657026,0.9461,0.07110208333333333,0.18002,3705.0,0.51,0.92
Kepler-54 c,Kepler-54 c,2454976.4484200003,12.0717249,0.5,0.02254,34.79220278749461,1538.9474905812729,0.868,0.10362083333333333,5.0392,3705.0,0.51,0.37
Kepler-54 d,Kepler-54 d,2454985.31995,20.995694,0.55,0.02696,49.26191202634364,1938.6508597630009,0.23,0.05620833333333333,5.0392,4252.0,0.52,0.0093
Kepler-540 b,Kepler-540 b,2455069.92338,172.7049784,1.08,0.022940000000000002,117.19252484044844,5089.47349677569,0.06,0.23498541666666664,1.0687200000000001,5946.0,1.02,0.0245
Kepler-541 b,Kepler-541 b,2455007.42776,5.08005848,2.06,0.014740000000000001,6.691049115768012,447.10007235634765,0.427,0.10955625,0.16175,6166.0,1.41,0.0354
Kepler-542 b,Kepler-542 b,2455007.8456099997,13.14497566,0.9,0.01647,24.800375287336493,1551.4482118538738,0.946,0.07492499999999999,1.3140399999999999,5526.0,0.93,0.00972
Kepler-543 b,Kepler-543 b,2455015.8652709997,13.89961966,0.67,0.033510000000000005,31.452464560766664,919.5792817610248,0.728,0.07423541666666666,2.8465,4671.0,0.7,0.0214
Kepler-544 b,Kepler-544 b,2455009.25123,21.41616926,1.22,0.01625,27.37253588166889,1719.4027495961366,0.778,0.1476875,0.49243000000000003,6206.0,1.16,0.0162
Kepler-545 b,Kepler-545 b,2455012.52075,13.24934059,1.07,0.02342,21.844855440550027,947.7335777132407,0.3503,0.0929875,1.11904,5882.0,1.04,0.0242
Kepler-546 b,Kepler-546 b,2455003.326066,4.14702026,1.15,0.05644,9.386621056227385,168.33991083859843,0.5,0.060352083333333334,1.7023400000000002,5967.0,1.11,0.123
Kepler-547 b,Kepler-547 b,2455007.084771,6.01038429,0.73,0.0499,17.084746614920224,339.95993912699635,0.436,0.04633958333333333,4.148,4828.0,0.78,0.0475
Kepler-548 b,Kepler-548 b,2455005.820206,4.45419434,0.9,0.12220999999999999,11.82676856188012,96.80312704290553,0.4894,0.04832916666666666,3.1656400000000002,5535.0,0.93,
Kepler-549 b,Kepler-549 b,2454986.7376200003,42.9495649,0.84,0.028489999999999998,58.4426680233167,2086.1157140988935,0.758,0.11139374999999999,2.57485,5360.0,0.88,0.03461
Kepler-549 c,Kepler-549 c,2455078.6161599997,117.040498,0.84,0.03202,113.9926415715415,3570.098126495626,0.613,0.17802083333333332,3.18108,5360.0,0.88,0.028
Kepler-55 b,Kepler-55 b,2455011.79598,27.9481449,0.58,0.03832,59.05969379020386,1536.1159807839026,0.063,0.07277499999999999,0.0468,4362.0,0.62,1.49
Kepler-55 c,Kepler-55 c,2454971.99284,42.1516418,0.58,0.0349,77.67109760858575,2225.2856456517375,0.16,0.10545208333333334,0.02459,4362.0,0.62,1.11
Kepler-55 d,Kepler-55 d,2455003.14912,2.211099,0.62,0.02286,10.0579556684611,427.3440079871047,0.02,0.034249999999999996,3.6635,4503.0,0.63,0.00993
Kepler-55 e,Kepler-55 e,2454968.0425400003,4.617534,0.62,0.02302,16.647650761590786,727.8302744727899,0.72,0.04441666666666667,1.6723400000000002,4503.0,0.63,0.00951
Kepler-55 f,Kepler-55 f,2454970.91714,10.198545,0.62,0.0255,28.09291066018445,1193.6160223088095,0.46,0.04527083333333333,3.6455,4503.0,0.63,0.00993
Kepler-550 b,Kepler-550 b,2455005.5286189998,8.60010411,0.83,0.04866,19.35289401034929,396.7275363488897,0.0265,0.08385625,1.28385,5322.0,0.87,0.0563
Kepler-551 b,Kepler-551 b,2455012.404747,12.3764661,0.63,0.04025,30.479954764095087,765.8251028379422,0.6375,0.0573625,4.18804,4286.0,0.65,0.0249
Kepler-552 b,Kepler-552 b,2455007.350788,5.26341577,1.04,0.03453,12.653815314459148,363.81175225422544,0.75,0.04537083333333333,0.78445,5863.0,1.03,0.0465
Kepler-553 b,Kepler-553 b,2455004.092197,4.03046804,0.85,0.049510000000000005,12.244183922887654,245.22417116922207,0.651,0.058366666666666664,1.83916,5266.0,0.92,0.0609
Kepler-553 c,Kepler-553 c,2455032.2041419996,328.2399546,0.85,0.12054000000000001,229.8061296601476,1902.7406770038654,0.75,0.25264791666666664,0.85283,5266.0,0.92,
Kepler-554 b,Kepler-554 b,2455003.44979,1.90220856,0.92,0.04349,6.8483066968989625,160.0799027308137,0.0433,0.04599437499999999,1.7094200000000002,5447.0,0.93,0.0535
Kepler-555 b,Kepler-555 b,2455013.04196,16.21775407,1.04,0.02547,24.832078746185356,997.2646662580295,0.875,0.10269999999999999,1.04054,5894.0,1.03,0.0264
Kepler-556 b,Kepler-556 b,2455010.3185,11.72292176,0.98,0.02083,21.34962117014723,1018.0071070266603,0.71,0.08697916666666666,1.43045,5740.0,1.0,0.0178
Kepler-557 b,Kepler-557 b,2455002.94342,3.70598955,1.16,0.02125,8.693972500817832,412.3479606480033,0.601,0.10633125,0.1961,6068.0,1.11,0.0239
Kepler-558 b,Kepler-558 b,2455003.55405,29.00790538,0.81,0.02688,46.69648911413498,1744.4211738356432,0.937,0.10053958333333332,2.3435200000000003,5242.0,0.85,0.0195
Kepler-559 b,Kepler-559 b,2455009.077356,17.58752333,0.95,0.03472,28.904848714872568,829.8564825908506,0.106,0.09129375,1.92199,5630.0,0.96,0.0399
Kepler-56 b,Kepler-56 b,2454978.2556,10.5016,4.23,0.01192,5.225840568069101,370.2413728406766,0.741,0.30254166666666665,0.0246,4840.0,1.32,0.07
Kepler-56 c,Kepler-56 c,2454978.656,21.40239,4.23,0.02292,8.397946126897038,395.5182938911345,0.943,0.2441875,0.0246,4840.0,1.32,0.57
Kepler-560 b,Kepler-560 b,2455018.2685599998,18.47764449,0.33,0.0479,58.5799721054007,1229.521779842637,0.506,0.039118749999999994,8.38608,3556.0,0.34,0.0113
Kepler-561 b,Kepler-561 b,2455029.5550619997,58.3620495,0.94,0.06763999999999999,66.75147130283597,983.2447874590746,0.0467,0.13095625,2.4051400000000003,5646.0,0.96,0.122
Kepler-561 c,Kepler-561 c,2455028.760482,5.35016198,0.94,0.02559,13.565326416237738,519.1881335530534,0.58,0.04672916666666666,4.18915,5646.0,0.96,0.0241
Kepler-562 b,Kepler-562 b,2455015.441383,18.00931444,0.9,0.05343,31.84865150098222,599.8534512113243,0.58,0.10356875,0.9079799999999999,5575.0,0.93,0.0745
Kepler-563 b,Kepler-563 b,2455007.597478,22.18432708,0.77,0.037239999999999995,39.59942814816059,1075.0659679191833,0.032,0.06367291666666666,7.39065,5066.0,0.8,0.0307
Kepler-564 b,Kepler-564 b,2455004.1518470002,3.75083228,0.92,0.04564,11.312561233102723,245.22417116922207,0.0902,0.04081520833333333,4.7677,5626.0,0.95,0.0609
Kepler-565 b,Kepler-565 b,2455006.563261,4.24374723,0.95,0.03514,11.340116841152039,322.56877895192144,0.0243,0.07016666666666665,1.0443799999999999,5735.0,0.98,0.0405
Kepler-566 b,Kepler-566 b,2455011.44045,18.42794624,0.79,0.02461,33.94241748369277,1359.0429754006568,0.2867,0.05979583333333333,6.2581,5132.0,0.83,0.0166
Kepler-567 b,Kepler-567 b,2455002.6488799998,16.54297375,0.79,0.025509999999999998,33.452470799886456,1279.4513910772605,0.329,0.08067708333333333,2.41679,5148.0,0.84,0.0179
Kepler-568 b,Kepler-568 b,2455004.114802,11.02347475,0.53,0.03866,32.214251245738645,822.5022569568125,0.907,0.029604166666666668,4.73516,3768.0,0.55,0.018
Kepler-569 b,Kepler-569 b,2455026.38876,34.18890521,0.93,0.03055,45.804161331543526,1469.9526061969739,0.836,0.11079999999999998,2.06775,5616.0,0.95,0.0319
Kepler-57 b,Kepler-57 b,2454971.5584,5.7293196,0.73,0.02762,17.67387580853816,643.8498581874679,0.9155,0.023302083333333334,2.7452900000000002,5145.0,0.83,18.86
Kepler-57 c,Kepler-57 c,2454966.99083,11.6092567,0.73,0.01958,28.278201293661063,1455.6605489455799,0.03,0.03557083333333333,0.07686,5145.0,0.83,6.95
Kepler-570 b,Kepler-570 b,2455005.310292,4.301662,0.9,0.024990000000000002,11.874553485362464,474.87601983438714,0.1786,0.043122916666666664,4.21558,5496.0,0.93,0.0207
Kepler-571 b,Kepler-571 b,2455006.257757,4.79859939,0.9,0.02694,13.04528411067989,484.11507345494147,0.3144,0.06245625,1.4096600000000001,5527.0,0.93,0.0235
Kepler-572 b,Kepler-572 b,2455008.0581099996,17.20523483,0.79,0.030239999999999996,32.44535817206238,1084.4671089644569,0.0431,0.07543958333333334,3.3344199999999997,5212.0,0.83,0.0226
Kepler-573 b,Kepler-573 b,2455002.49687,22.18329658,1.02,0.025419999999999998,31.327233659454294,1248.7842932194285,0.0253,0.10542916666666666,1.55582,5746.0,0.99,0.0258
Kepler-574 b,Kepler-574 b,2455006.03902,7.65880414,0.91,0.024069999999999998,17.084422917561092,710.2752132751189,0.854,0.06369999999999999,2.4197599999999997,5612.0,0.95,0.0198
Kepler-575 b,Kepler-575 b,2455009.4519,9.37891944,0.95,0.02304,17.836351438778056,774.1312144685941,0.5162,0.06884166666666666,0.97711,5710.0,0.97,0.0198
Kepler-576 b,Kepler-576 b,2455027.7069900003,29.91136794,0.97,0.03053,39.68119161343096,1282.738544522464,0.68,0.14241666666666666,0.93119,5672.0,0.99,0.0338
Kepler-577 b,Kepler-577 b,2455021.78959,25.69578251,0.73,0.032060000000000005,39.70730764984907,1242.6018628719373,0.5133,0.08185208333333333,2.56615,4984.0,0.78,0.0221
Kepler-578 b,Kepler-578 b,2455002.803484,1.6168837,0.83,0.021830000000000002,6.891391976911527,312.70123730509323,0.7883,0.03301041666666667,0.98429,5334.0,0.87,0.0147
Kepler-579 b,Kepler-579 b,2455007.53475,9.66857723,0.96,0.01866,19.1289021815258,1003.9355513479311,0.2078,0.04939374999999999,6.07188,5636.0,0.99,0.0147
Kepler-58 b,Kepler-58 b,2454969.87048,10.2184954,1.03,0.02471,19.352894010349285,782.160750102538,0.779,0.09159791666666667,1.2684,5843.0,0.95,1.39
Kepler-58 c,Kepler-58 c,2454965.4320900002,15.5741568,1.03,0.025419999999999998,25.636843413925487,1007.6881505985039,0.775,0.10627708333333333,0.054720000000000005,5843.0,0.95,2.19
Kepler-58 d,Kepler-58 d,2454965.7179900003,40.101371,1.13,0.0226,44.90937056482234,1884.8581726327784,0.9,0.11339583333333332,0.14334000000000002,6099.0,1.04,0.0282
Kepler-580 b,Kepler-580 b,2455005.955999,8.22241966,0.64,0.0373,22.947962862966257,624.0985688697084,0.246,0.05634375,3.5322699999999996,4298.0,0.67,0.0224
Kepler-581 b,Kepler-581 b,2455032.25779,40.6069821,1.0,0.023880000000000002,48.57576396597671,2011.4828495097204,0.0279,0.11914583333333334,1.9629299999999998,5772.0,1.0,0.0233
Kepler-582 b,Kepler-582 b,2455006.49896,18.49235668,0.91,0.037,29.6319036495458,800.0030783667763,0.0294,0.07353541666666666,3.6764300000000003,5564.0,0.93,0.0413
Kepler-583 b,Kepler-583 b,2455005.91594,6.5100253,0.91,0.02292,16.281006072198608,710.2171403676294,0.1747,0.06937916666666666,1.52585,5523.0,0.94,0.0183
Kepler-584 b,Kepler-584 b,2455003.0997599997,35.1810304,1.24,0.03113,39.55551186165477,1269.4202024490019,0.799,0.15360416666666665,0.34474,6195.0,1.17,0.0519
Kepler-585 b,Kepler-585 b,2455004.259749,2.75235975,0.93,0.028480000000000002,8.670651438328534,311.3857201055463,0.78,0.04407083333333334,2.10797,5593.0,0.96,0.0264
Kepler-586 b,Kepler-586 b,2455004.043939,2.10472218,0.92,0.02777,7.73648299205992,278.1612389338026,0.8,0.03661458333333333,3.58201,5575.0,0.94,0.0258
Kepler-587 b,Kepler-587 b,2455003.30652,10.94027841,0.89,0.02265,23.001192381838354,1001.0409352924755,0.5044,0.047641666666666665,5.43604,5549.0,0.92,0.0176
Kepler-588 b,Kepler-588 b,2455006.699875,4.22162536,1.0,0.024030000000000003,11.181672094868476,463.02394056886,0.72,0.06033125,1.5786,5835.0,1.01,0.0233
Kepler-589 b,Kepler-589 b,2455004.69418,16.54964934,0.83,0.02518,30.985356407466867,1232.8297530909792,0.0374,0.08342291666666665,2.33888,5296.0,0.88,0.0182
Kepler-59 b,Kepler-59 b,2454970.74767,11.8681707,0.94,0.01065,23.790791691209527,2220.6250210955527,0.839,0.12452083333333333,0.8911600000000001,6074.0,1.04,2.05
Kepler-59 c,Kepler-59 c,2454980.69818,17.9801235,0.94,0.01923,31.385544423403335,1621.9923828575818,0.961,0.08593541666666667,0.56653,6074.0,1.04,1.37
Kepler-590 b,Kepler-590 b,2455004.182276,5.85296257,1.15,0.03175,12.097896062508202,377.1184649871026,0.316,0.09583958333333333,0.48383000000000004,6000.0,1.1,0.0479
Kepler-591 b,Kepler-591 b,2455011.59321,81.1694299,0.94,0.03311,81.30045545246026,2462.5125122497843,0.5484,0.16060416666666666,1.00312,5677.0,0.97,0.0359
Kepler-592 b,Kepler-592 b,2455003.7876130003,2.82019241,1.04,0.02055,8.208439019346866,390.01280728938053,0.484,0.05224374999999999,1.1079299999999999,5913.0,1.04,0.0198
Kepler-593 b,Kepler-593 b,2455004.651,21.21708973,1.1,0.02364,29.478953704653254,1232.6203730378047,0.841,0.11175625,1.0772899999999999,5967.0,1.08,0.0271
Kepler-594 b,Kepler-594 b,2455013.34816,13.64618192,0.87,0.02334,26.916093968416828,1174.6111394793795,0.91,0.07029166666666667,3.04887,5485.0,0.91,0.017
Kepler-595 b,Kepler-595 b,2455021.060148,25.3029092,0.82,0.04203,41.48547198424468,1000.1069624987512,0.828,0.09417500000000001,2.6084099999999997,5138.5,0.93,0.05475
Kepler-595 c,Kepler-595 c,2454965.8175,12.38602,0.82,0.011470000000000001,25.77763524684736,2285.4881493826815,0.538,0.05425,3.72033,5138.5,0.93,0.01038
Kepler-596 b,Kepler-596 b,2455022.7055599997,21.30022655,1.32,0.02396,25.412891124701083,1056.4138449872048,0.861,0.08517083333333332,2.80258,6267.0,1.21,0.0372
Kepler-597 b,Kepler-597 b,2455011.52409,13.02365861,0.95,0.0234,23.90252172506298,1047.2477314215118,0.883,0.08273749999999999,1.86936,5683.0,0.97,0.0195
Kepler-598 b,Kepler-598 b,2455005.4504,3.70175428,0.86,0.01564,10.951637695779054,683.9703530819855,0.257,0.0547125,1.5731,5307.0,0.87,0.00899
Kepler-598 c,Kepler-598 c,2455014.88967,86.4945,0.9,0.02721,85.43944318643092,2771.41594513139,0.0202,0.15175,1.7387,5245.0,0.9,0.0296
Kepler-599 b,Kepler-599 b,2455003.78357,15.65562652,0.79,0.03252,30.70332551852882,932.9460790969398,0.78,0.08557291666666667,2.0611,5127.0,0.83,0.0266
Kepler-6 b,Kepler-6 b,2454954.486528,3.2346996,1.39,0.09424,7.506014527435233,77.8594203509063,0.141,0.074871875,0.77551,5647.0,1.21,0.668
Kepler-60 b,Kepler-60 b,2456462.2796,7.1334,,0.013969999999999998,,983.3438928886052,0.896,0.091,,,,0.01318
Kepler-60 c,Kepler-60 c,2456466.5827,8.9187,,0.015130000000000001,,1027.7926780330831,0.9,0.086375,,,,0.01211
Kepler-60 d,Kepler-60 d,2456460.2779,11.8981,,0.01115,,1189.675384032911,0.974,0.0628125,,,,0.013090000000000001
Kepler-600 b,Kepler-600 b,2455012.2760400004,23.67517607,0.81,0.03291,40.776468038266806,1240.9646687536062,0.858,0.09608333333333333,0.52088,5279.0,0.84,0.0275
Kepler-601 b,Kepler-601 b,2455002.6151799997,5.37886844,0.79,0.02231,15.242785718418567,689.2980834712893,0.758,0.05657083333333333,0.73018,5160.0,0.85,0.0134
Kepler-602 b,Kepler-602 b,2455008.62261,15.28469497,1.13,0.01699,23.291978631924806,1377.007922510617,0.796,0.12293749999999999,0.5726100000000001,6062.0,1.08,0.0158
Kepler-603 b,Kepler-603 b,2455004.92433,21.05358596,1.01,0.02375,31.978049288827975,1331.7597808229343,0.8731,0.1503,0.50778,5808.0,1.01,0.0236
Kepler-603 c,Kepler-603 c,2455079.44953,127.9075774,1.01,0.058660000000000004,106.47285252558503,1804.2504668250801,0.8791,0.2812083333333333,0.3041,5808.0,1.01,0.108
Kepler-603 d,Kepler-603 d,2454964.72164,6.2171292,1.01,0.01229,14.179348086790569,1181.0279813955715,0.94,0.07710416666666667,0.53208,5808.0,1.01,0.007240000000000001
Kepler-604 b,Kepler-604 b,2455025.5751799997,25.85501786,1.03,0.02301,36.221435930912634,1571.6486527509026,0.265,0.08179791666666666,3.6183300000000003,5890.0,1.02,0.0227
Kepler-605 b,Kepler-605 b,2455002.6395400004,3.38353807,0.88,0.0149,10.262898338821593,686.6055128327296,0.8,0.029927083333333333,9.979289999999999,5462.0,0.91,0.00839
Kepler-605 c,Kepler-605 c,2454965.69119,2.35895152,0.88,0.00896,8.063705837645536,896.7908739039733,0.385,0.034020833333333333,4.01115,5462.0,0.91,0.0017800000000000001
